Date,Open,High,Low,Close
10/04 12:13,2234.2,2234.2,2233.05,2234.2
10/04 12:12,2234.05,2234.2,2234.05,2234.2
10/04 12:11,2233.85,2234.05,2233.5,2234.05
10/04 12:10,2232.4,2233.5,2232.4,2233.5
10/04 12:09,2233.05,2233.15,2232.4,2232.4
10/04 12:08,2233.05,2233.05,2232.45,2232.45
10/04 12:07,2233.35,2233.35,2232.45,2233.05
10/04 12:06,2232.95,2233.75,2232.85,2233.35
10/04 12:05,2233.6,2233.75,2232.6,2232.95
10/04 12:04,2233.05,2233.6,2232.4,2233.6
10/04 12:03,2233.1,2234.25,2232.45,2233.05
10/04 12:02,2233,2234.25,2232.8,2233.1
10/04 12:01,2234.15,2234.15,2232.8,2233
10/04 12:00,2234.2,2234.25,2233.5,2234.15
10/04 11:59,2233.35,2234.25,2233.3,2234.2
10/04 11:58,2232.95,2233.3,2232.95,2233.3
10/04 11:57,2232.95,2233.25,2232.2,2232.95
10/04 11:56,2231,2232.95,2231,2232.95
10/04 11:55,2232.05,2232.4,2231,2231
10/04 11:54,2230.5,2232,2230.5,2232
10/04 11:53,2230.95,2231.45,2230.55,2230.6
10/04 11:52,2231.55,2231.55,2230.5,2230.95
10/04 11:51,2230.8,2231.75,2230.3,2231.55
10/04 11:50,2230.85,2230.85,2230.3,2230.8
10/04 11:49,2230.4,2230.85,2229.55,2230.85
10/04 11:48,2229.8,2230.5,2229.8,2230.4
10/04 11:47,2230.65,2230.65,2229.15,2229.8
10/04 11:46,2230.8,2230.8,2229.7,2230.65
10/04 11:45,2229.85,2231.05,2229.8,2230.8
10/04 11:44,2231,2231,2229.85,2229.85
10/04 11:43,2231.2,2231.55,2230.05,2231
10/04 11:42,2229.1,2231.25,2229.1,2231.2
10/04 11:41,2231.85,2231.85,2229.1,2229.1
10/04 11:40,2231.35,2232.35,2230.6,2231.85
10/04 11:39,2230.1,2231.35,2229.8,2231.35
10/04 11:38,2230,2231.4,2229.5,2231.4
10/04 11:37,2230.95,2232.8,2229.55,2229.55
10/04 11:36,2231.55,2232.45,2230.95,2230.95
10/04 11:35,2231.75,2231.75,2231.55,2231.55
10/04 11:34,2230.95,2231.75,2229.7,2231.75
10/04 11:33,2232.7,2232.8,2230.95,2230.95
10/04 11:32,2231.45,2232.7,2231.45,2232.7
10/04 11:31,2230.3,2231.45,2230.05,2231.45
10/04 11:30,2229.65,2231.15,2229.65,2230.3
10/04 11:29,2230.5,2230.5,2229.5,2229.65
10/04 11:28,2229.1,2232.05,2228,2231.15
10/04 11:27,2229.15,2229.15,2227.5,2229.1
10/04 11:26,2230,2230,2227.65,2229.15
10/04 11:25,2229.45,2230.1,2228.65,2229.65
10/04 11:24,2229.8,2229.8,2229.4,2229.45
10/04 11:23,2228.7,2229.8,2228.7,2229.8
10/04 11:22,2229.9,2229.9,2228.6,2228.7
10/04 11:21,2230.05,2230.1,2229.55,2229.9
10/04 11:20,2230.4,2231.1,2229.5,2230.05
10/04 11:19,2230.75,2230.75,2229.55,2230.4
10/04 11:18,2231.35,2231.45,2230.5,2230.75
10/04 11:17,2231.8,2232.2,2230.5,2231.35
10/04 11:16,2232.4,2232.4,2231.8,2231.8
10/04 11:15,2233.3,2233.3,2231.65,2232.4
10/04 11:14,2232.7,2233.5,2231.45,2233.3
10/04 11:13,2232.3,2232.7,2231.9,2232.7
10/04 11:12,2231.45,2232.55,2231.45,2232.3
10/04 11:11,2231,2231.45,2229.65,2231.45
10/04 11:10,2231,2231,2230.5,2231
10/04 11:09,2231,2231,2231,2231
10/04 11:08,2229.85,2231,2229.85,2231
10/04 11:07,2230.75,2230.9,2229.85,2229.85
10/04 11:06,2229.55,2231.2,2229.55,2230.75
10/04 11:05,2228.9,2230.35,2228.9,2229.55
10/04 11:04,2228.85,2230.15,2228.85,2228.9
10/04 11:03,2229.25,2229.95,2229.25,2229.95
10/04 11:02,2228.65,2229.5,2228.6,2229.25
10/04 11:01,2229.4,2229.5,2228.65,2228.65
10/04 11:00,2228.85,2229.45,2228.7,2229.4
10/04 10:59,2228.55,2228.9,2227.8,2228.85
10/04 10:58,2228.7,2228.95,2227.5,2227.5
10/04 10:57,2227.15,2228.7,2227.15,2228.7
10/04 10:56,2227.6,2227.65,2227.15,2227.15
10/04 10:55,2227.2,2227.95,2226.7,2227.6
10/04 10:54,2227.2,2227.2,2227.05,2227.2
10/04 10:53,2228.05,2228.1,2226.7,2227.2
10/04 10:52,2226.5,2228.05,2226,2228.05
10/04 10:51,2227.5,2228,2225.5,2226.5
10/04 10:50,2230.35,2230.35,2227.4,2227.5
10/04 10:49,2229.35,2230.4,2228.75,2230.35
10/04 10:48,2229.55,2229.55,2228.6,2229.35
10/04 10:47,2229.35,2229.65,2229.35,2229.55
10/04 10:46,2229.45,2229.65,2228.7,2229.35
10/04 10:45,2230.15,2230.4,2227.95,2229.45
10/04 10:44,2230.5,2231.1,2229.55,2230.15
10/04 10:43,2229.05,2230.5,2228.3,2230.5
10/04 10:42,2229.55,2229.55,2228.45,2229.05
10/04 10:41,2229,2230.25,2228.65,2229.55
10/04 10:40,2230.05,2230.05,2228.7,2229.8
10/04 10:39,2228.6,2230.05,2228.35,2230.05
10/04 10:38,2229.5,2229.65,2228.6,2228.6
10/04 10:37,2230.3,2230.3,2227.2,2228.3
10/04 10:36,2230.45,2230.45,2228.65,2230.3
