Date,open ,high,low,close
10/4/2023 10:05:00,"2,237.95","2,238.30","2,237.05","2,237.10"
10/4/2023 10:04:00,"2,236.80","2,237.95","2,236.25","2,237.95"
10/4/2023 10:03:00,"2,235.45","2,236.80","2,235.45","2,236.80"
10/4/2023 10:02:00,"2,236.65","2,236.85","2,235.15","2,235.50"
10/4/2023 10:01:00,"2,233.60","2,236.65","2,233.60","2,236.65"
10/4/2023 10:00:00,"2,233.35","2,234.30","2,232.20","2,233.60"
10/4/2023 9:59:00,"2,237.25","2,237.25","2,232.95","2,233.35"
10/4/2023 9:58:00,"2,237.10","2,237.60","2,236.65","2,237.25"
10/4/2023 9:57:00,"2,237.15","2,237.15","2,236.30","2,237.15"
10/4/2023 9:56:00,"2,236.20","2,237.15","2,235.20","2,237.15"
10/4/2023 9:55:00,"2,236.80","2,236.80","2,236.05","2,236.20"
10/4/2023 9:54:00,"2,237.60","2,237.60","2,235.65","2,236.80"
10/4/2023 9:53:00,"2,236.20","2,237.65","2,236.20","2,237.60"
10/4/2023 9:52:00,"2,234.60","2,236.20","2,234.05","2,236.20"
10/4/2023 9:51:00,"2,234.65","2,235.10","2,234.30","2,234.60"
10/4/2023 9:50:00,"2,235.00","2,235.00","2,233.35","2,234.65"
10/4/2023 9:49:00,"2,233.85","2,235.20","2,233.85","2,235.00"
10/4/2023 9:48:00,"2,233.85","2,235.20","2,233.85","2,233.85"
10/4/2023 9:47:00,"2,233.80","2,233.85","2,232.85","2,233.85"
10/4/2023 9:46:00,"2,232.65","2,233.80","2,232.00","2,233.80"
10/4/2023 9:45:00,"2,234.05","2,234.30","2,231.20","2,232.65"
10/4/2023 9:44:00,"2,233.90","2,234.30","2,232.80","2,234.05"
10/4/2023 9:43:00,"2,234.85","2,235.55","2,233.90","2,233.90"
10/4/2023 9:42:00,"2,235.95","2,235.95","2,234.60","2,234.85"
10/4/2023 9:41:00,"2,230.75","2,235.75","2,229.80","2,235.10"
10/4/2023 9:40:00,"2,231.95","2,231.95","2,230.15","2,230.75"
10/4/2023 9:39:00,"2,231.95","2,232.80","2,230.90","2,231.95"
10/4/2023 9:38:00,"2,230.50","2,230.95","2,229.75","2,230.90"
10/4/2023 9:37:00,"2,230.30","2,230.65","2,229.05","2,229.50"
10/4/2023 9:36:00,"2,230.50","2,230.60","2,229.70","2,230.30"
10/4/2023 9:35:00,"2,229.10","2,231.75","2,229.10","2,230.50"
10/4/2023 9:34:00,"2,228.60","2,230.25","2,228.60","2,229.10"
10/4/2023 9:33:00,"2,230.40","2,231.65","2,228.60","2,228.60"
10/4/2023 9:32:00,"2,230.40","2,230.95","2,229.05","2,230.40"
10/4/2023 9:31:00,"2,230.60","2,231.90","2,228.85","2,230.40"
10/4/2023 9:30:00,"2,232.40","2,233.25","2,230.60","2,230.60"
10/4/2023 9:29:00,"2,234.30","2,234.30","2,232.40","2,232.40"
10/4/2023 9:28:00,"2,233.35","2,235.25","2,231.45","2,234.60"
10/4/2023 9:27:00,"2,232.40","2,233.35","2,231.15","2,233.35"
10/4/2023 9:26:00,"2,231.85","2,234.45","2,231.85","2,232.85"
10/4/2023 9:25:00,"2,230.90","2,232.00","2,229.50","2,231.85"
10/4/2023 9:24:00,"2,230.50","2,232.15","2,228.60","2,230.90"
10/4/2023 9:23:00,"2,227.80","2,230.80","2,227.10","2,230.50"
10/4/2023 9:22:00,"2,228.00","2,229.25","2,227.50","2,227.80"
10/4/2023 9:21:00,"2,230.55","2,230.80","2,227.25","2,227.55"
10/4/2023 9:20:00,"2,231.55","2,232.60","2,229.25","2,230.55"
10/4/2023 9:19:00,"2,232.40","2,234.75","2,230.70","2,231.55"
10/4/2023 9:18:00,"2,236.50","2,238.20","2,232.50","2,232.50"
10/4/2023 9:17:00,"2,238.75","2,238.75","2,234.35","2,236.50"
10/4/2023 9:16:00,"2,239.05","2,240.40","2,236.50","2,237.50"
10/4/2023 9:15:00,"2,236.20","2,240.00","2,233.50","2,239.95"
6/4/2023 15:29:00,"2,231.40","2,231.40","2,229.35","2,230.50"
6/4/2023 15:28:00,"2,230.50","2,231.40","2,229.20","2,231.40"
6/4/2023 15:27:00,"2,229.55","2,231.45","2,228.70","2,230.50"
6/4/2023 15:26:00,"2,231.45","2,231.55","2,229.55","2,229.55"
6/4/2023 15:25:00,"2,231.45","2,232.40","2,231.45","2,231.45"
6/4/2023 15:24:00,"2,232.00","2,232.40","2,231.35","2,231.45"
6/4/2023 15:23:00,"2,231.95","2,231.95","2,231.10","2,231.35"
6/4/2023 15:22:00,"2,232.25","2,232.40","2,231.10","2,231.95"
6/4/2023 15:21:00,"2,231.90","2,232.25","2,231.15","2,232.25"
6/4/2023 15:20:00,"2,232.40","2,232.40","2,230.55","2,231.90"
6/4/2023 15:19:00,"2,232.20","2,232.65","2,231.20","2,232.40"
6/4/2023 15:18:00,"2,232.90","2,233.05","2,231.15","2,232.20"
6/4/2023 15:17:00,"2,231.55","2,233.05","2,231.55","2,232.90"
6/4/2023 15:16:00,"2,232.10","2,232.85","2,230.65","2,232.60"
6/4/2023 15:15:00,"2,229.65","2,232.40","2,229.65","2,232.10"
6/4/2023 15:14:00,"2,229.65","2,230.45","2,229.55","2,229.65"
6/4/2023 15:13:00,"2,231.75","2,231.75","2,229.20","2,229.65"
6/4/2023 15:12:00,"2,232.65","2,232.65","2,231.05","2,231.75"
6/4/2023 15:11:00,"2,232.40","2,232.80","2,231.45","2,232.65"
6/4/2023 15:10:00,"2,231.45","2,232.75","2,231.40","2,232.40"
6/4/2023 15:09:00,"2,232.20","2,232.65","2,230.95","2,231.45"
6/4/2023 15:08:00,"2,231.60","2,232.80","2,231.60","2,232.20"
6/4/2023 15:07:00,"2,231.60","2,233.20","2,231.60","2,231.60"
6/4/2023 15:06:00,"2,233.50","2,233.50","2,231.60","2,231.60"
6/4/2023 15:05:00,"2,232.85","2,233.90","2,232.40","2,233.50"
6/4/2023 15:04:00,"2,233.90","2,233.90","2,232.80","2,232.85"
6/4/2023 15:03:00,"2,233.50","2,234.50","2,233.45","2,233.90"
6/4/2023 15:02:00,"2,232.85","2,234.55","2,232.85","2,234.55"
6/4/2023 15:01:00,"2,233.35","2,234.25","2,232.60","2,232.85"
6/4/2023 15:00:00,"2,235.75","2,235.75","2,233.35","2,233.35"
6/4/2023 14:59:00,"2,235.25","2,235.75","2,234.70","2,234.70"
6/4/2023 14:58:00,"2,235.70","2,235.70","2,234.80","2,235.25"
6/4/2023 14:57:00,"2,234.85","2,235.70","2,234.85","2,235.70"
6/4/2023 14:56:00,"2,234.60","2,235.40","2,234.60","2,234.85"
6/4/2023 14:55:00,"2,235.25","2,235.25","2,234.20","2,234.60"
6/4/2023 14:54:00,"2,235.45","2,236.15","2,235.25","2,235.25"
6/4/2023 14:53:00,"2,236.70","2,236.70","2,235.45","2,235.45"
6/4/2023 14:52:00,"2,237.85","2,237.85","2,236.20","2,236.70"
6/4/2023 14:51:00,"2,237.15","2,237.85","2,236.55","2,237.85"
6/4/2023 14:50:00,"2,237.65","2,237.65","2,236.40","2,237.15"
6/4/2023 14:49:00,"2,236.40","2,237.70","2,236.15","2,237.65"
6/4/2023 14:48:00,"2,237.10","2,237.55","2,236.40","2,236.40"
6/4/2023 14:47:00,"2,236.15","2,237.75","2,235.45","2,237.10"
6/4/2023 14:46:00,"2,235.25","2,236.30","2,235.25","2,236.15"
6/4/2023 14:45:00,"2,235.60","2,235.70","2,234.65","2,235.25"
6/4/2023 14:44:00,"2,235.65","2,236.65","2,235.35","2,235.60"
6/4/2023 14:43:00,"2,237.15","2,237.45","2,235.65","2,235.65"
6/4/2023 14:42:00,"2,236.20","2,237.55","2,236.20","2,237.15"
6/4/2023 14:41:00,"2,236.60","2,237.15","2,236.20","2,236.20"
6/4/2023 14:40:00,"2,235.20","2,237.15","2,234.30","2,236.70"
6/4/2023 14:39:00,"2,234.30","2,235.20","2,234.30","2,235.20"
6/4/2023 14:38:00,"2,236.15","2,236.15","2,234.30","2,234.30"
6/4/2023 14:37:00,"2,232.65","2,236.15","2,232.65","2,236.15"
6/4/2023 14:36:00,"2,232.45","2,232.65","2,232.45","2,232.65"
6/4/2023 14:35:00,"2,232.85","2,234.30","2,231.95","2,232.45"
6/4/2023 14:34:00,"2,230.95","2,232.85","2,230.95","2,232.85"
6/4/2023 14:33:00,"2,231.75","2,232.55","2,230.75","2,230.95"
6/4/2023 14:32:00,"2,228.35","2,231.80","2,228.35","2,231.75"
6/4/2023 14:31:00,"2,227.05","2,228.75","2,226.70","2,228.35"
6/4/2023 14:30:00,"2,227.55","2,227.55","2,225.70","2,227.05"
